Longitude,Latitude,Plot,TFamily,Line,Rep,SC,SC_logT,SC_sqrtT,DT,DT_logT,DT_sqrt_T,DPS,DPS_logT,DPS_sqrtT,15NT1,15NT1_logT,15NT1_sqrtT,15NT2,15NT2_logT,15NT2_sqrtT,15NT3,15NT3_logT,15NT3_sqrtT,AR,AR_logT,AR_sqrtT,PDM,PDM_logT,PDM_sqrtT,PTN,PTN_logT,PTN_sqrtT,GDM,GDM_logT,GDM_sqrtT,GTN,GTN_logT,GTN_sqrtT
39,8,39.08,TC,C 08,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,9,39.09,TC,C 11,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,10,39.10,N,Negative,2,12,1.113943352,3.535533906,58,1.770852012,7.64852927,65,1.819543936,8.093207028,97.21,1.992174149,9.885047781,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,223.33,2.35089381,14.96106057,0.59,0.201397124,1.044030651,211.6,2.327495162,14.56250894,1.685,0.42894429,1.47817455
39,11,39.11,TC,C 04,2,2,0.477121255,1.58113883,128,2.11058971,11.33578405,142,2.155336037,11.93733639,NA,NA,NA,96.19,1.987601355,9.832877174,63.16,1.807233506,7.978436105,4.00,0.698970004,2.121320344,176.00,2.247973266,13.28533026,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,12,39.12,TC,C 18,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1,40.01,TD,D 102,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,85,1.934498451,9.246621004,56.94,1.762944061,7.578615096,47.94,1.689671994,6.95995006,50.64,1.712973394,7.151116928,3.33,0.636822098,1.957890021,205.33,2.314569394,14.34689281,1.54,0.404833717,1.428285686,17.9,1.275695176,4.28563492,2.01,0.478566496,1.584297952
40,2,40.02,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,63.60,1.810242354,8.006338936,NA,NA,NA,NA,NA,NA,0.33,0.124938737,0.912870929,211.50,2.327358934,14.56021978,0.81,0.257678575,1.144552314,190.1,2.281260687,13.80579588,1.77,0.442479769,1.506651917
40,3,40.03,TD,D 75,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,81.72,1.917602346,9.067438556,53.39,1.735490928,7.340740909,92.23,1.969554145,9.629624577,3.00,0.602059991,1.870828693,223.67,2.351538642,14.97219645,1.28,0.357934847,1.334166406,32.0,1.51851394,5.700877125,2.03,0.481442629,1.590597372
40,4,40.04,TD,D 77,1,15,1.204119983,3.937003937,85,1.934498451,9.246621004,85,1.934498451,9.246621004,87.38,1.946376178,9.374674074,83.16,1.925106488,9.146592122,73.61,1.872804814,8.60879408,0.67,0.22184875,1.08012345,198.00,2.298853076,14.0890028,1.25,0.352182518,1.322875656,40.1,1.613841822,6.371812929,2.36,0.526339277,1.691153453
40,5,40.05,TD,D 46,1,5,0.77815125,2.34520788,NA,NA,NA,NA,NA,NA,71.27,1.858988084,8.472012588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,6,40.06,TD,D 62,1,12,1.113943352,3.535533906,92,1.968482949,9.617692031,92,1.968482949,9.617692031,98.79,1.999067547,9.96421222,86.40,1.94153454,9.322266373,67.21,1.833822719,8.228366889,6.00,0.84509804,2.549509757,258.00,2.413299764,16.07793519,1.25,0.352182518,1.322875656,5.1,0.785329835,2.366431913,1.87,0.457881897,1.539480432
40,7,40.07,TC,C 01,2,2,0.477121255,1.58113883,128,2.11058971,11.33578405,135,2.133538908,11.64044673,80.24,1.909796595,8.985821669,96.84,1.990501496,9.865932924,NA,NA,NA,11.00,1.079181246,3.391164992,554.50,2.744684063,23.55843798,1.53,0.403120521,1.424780685,20.5,1.33243846,4.582575695,2.1,0.491361694,1.61245155
40,8,40.08,TC,C 30,2,7,0.903089987,2.738612788,142,2.155336037,11.93733639,142,2.155336037,11.93733639,125.73,2.10288503,11.23528517,115.78,2.067354142,10.78314181,72.72,1.86756984,8.556714978,7.33,0.920818754,2.798809271,249.67,2.399096586,15.81665789,1.32,0.365487985,1.349073756,3.2,0.619788758,1.914854216,2.22,0.507855872,1.64924225
40,9,40.09,TC,C 07,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,10,40.10,TC,C 10,2,5,0.77815125,2.34520788,128,2.11058971,11.33578405,135,2.133538908,11.64044673,118.17,2.076152763,10.89339755,104.58,2.023566447,10.25067326,70.04,1.851511814,8.398895726,9.00,1,3.082207001,318.00,2.503790683,17.8465683,NA,NA,NA,2.6,0.556302501,1.760681686,2.44,0.536558443,1.71464282
40,11,40.11,T,Positive,2,14,1.176091259,3.807886553,114,2.06069784,10.70046728,122,2.089905111,11.06797181,89.52,1.956767493,9.48813908,89.61,1.957196043,9.492847554,62.68,1.804014147,7.948687087,8.00,0.954242509,2.915475947,319.00,2.505149978,17.87456293,0.91,0.281033367,1.187434209,5.4,0.808436054,2.435843454,2.04,0.482873584,1.593737745
40,12,40.12,TC,C 34,2,8,0.954242509,2.915475947,114,2.06069784,10.70046728,114,2.06069784,10.70046728,122.16,2.090478004,11.07530408,94.91,1.98186787,9.767849235,65.60,1.823458341,8.130040805,6.00,0.84509804,2.549509757,251.50,2.402261382,15.87450787,1.59,0.413299764,1.445683229,NA,NA,NA,NA,NA,NA
41,1,41.01,TD,D 52,1,13,1.146128036,3.674234614,92,1.968482949,9.617692031,92,1.968482949,9.617692031,99.05,2.00020364,9.977319321,82.69,1.922665747,9.120772609,94.16,1.978445588,9.729237471,3.33,0.636822098,1.957890021,206.67,2.317366792,14.39328547,1.55,0.40654018,1.431782106,3.3,0.630088715,1.940790217,2.185,0.503109437,1.638596961
41,2,41.02,TD,D 98,1,10,1.041392685,3.240370349,92,1.968482949,9.617692031,92,1.968482949,9.617692031,87.86,1.948700466,9.399936409,84.96,1.934271289,9.244188911,99.85,2.003689881,10.01764673,4.00,0.698970004,2.121320344,157.33,2.199572355,12.5631737,1.74,0.437750563,1.496662955,NA,NA,NA,NA,NA,NA
41,3,41.03,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,79.26,1.90450603,8.930916555,NA,NA,NA,NA,NA,NA,0.33,0.124938737,0.912870929,218.17,2.340774502,14.78738201,0.51,0.178976947,1.004987562,164.6,2.218972905,12.84782731,1.49,0.396199347,1.410673598
41,4,41.04,T,Positive,1,13,1.146128036,3.674234614,122,2.089905111,11.06797181,128,2.11058971,11.33578405,91.19,1.964685564,9.575508926,111.73,2.052023416,10.59366902,85.01,1.934563102,9.247313302,13.00,1.146128036,3.674234614,552.67,2.743248378,23.51949546,1.195,0.341434525,1.301921657,4.7,0.758407192,2.287647992,2.47,0.540329475,1.723368794
41,5,41.05,TD,D 55,1,11,1.079181246,3.391164992,80,1.908485019,8.972179222,85,1.934498451,9.246621004,94.82,1.981445798,9.763079045,96.28,1.988035753,9.83782144,86.50,1.9419854,9.3271344,4.00,0.698970004,2.121320344,231.17,2.365799866,15.22060008,1.47,0.392696953,1.403566885,24.3,1.403692338,4.983305463,2.14,0.496929648,1.624807681
41,6,41.06,TD,D 94,1,14,1.176091259,3.807886553,85,1.934498451,9.246621004,92,1.968482949,9.617692031,113.41,2.058460738,10.6728227,114.02,2.060765042,10.70129881,93.29,1.974453229,9.684384669,3.00,0.602059991,1.870828693,305.00,2.485721426,17.47855829,1.35,0.371067862,1.360147051,11.1,1.08278537,3.405877273,2.31,0.519827994,1.676305461
41,7,41.07,TC,C 23,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,8,41.08,TC,C 15,2,1,0.301029996,1.224744871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,9,41.09,N,Negative,2,14,1.176091259,3.807886553,58,1.770852012,7.64852927,65,1.819543936,8.093207028,85.69,1.937978987,9.283964295,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,223.33,2.35089381,14.96106057,0.59,0.201397124,1.044030651,227.1,2.358125285,15.08641773,1.44,0.387389826,1.392838828
41,10,41.10,TC,C 21,2,1,0.301029996,1.224744871,122,2.089905111,11.06797181,135,2.133538908,11.64044673,117.16,2.072460508,10.84699435,93.06,1.973412104,9.672721648,67.85,1.837919386,8.267553934,9.00,1,3.082207001,273.00,2.437750563,16.53783541,1.79,0.445604203,1.513274595,7.4,0.924279286,2.810693865,1.92,0.465382851,1.555634919
41,11,41.11,TC,C 12,2,1,0.301029996,1.224744871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,12,41.12,TC,C 03,2,5,0.77815125,2.34520788,128,2.11058971,11.33578405,135,2.133538908,11.64044673,63.10,1.80682922,7.974694223,NA,NA,NA,99.49,2.002112071,9.999375316,4.33,0.726998728,2.198484326,192.67,2.287054878,13.89844116,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,42.01,TD,D 113,1,13,1.146128036,3.674234614,73,1.86923172,8.5732141,73,1.86923172,8.5732141,62.45,1.802407239,7.93387907,57.92,1.770242912,7.643121759,75.46,1.883416484,8.715323549,0.33,0.124938737,0.912870929,208.67,2.321529391,14.46259543,1.18,0.338456494,1.29614814,44.4,1.657055853,6.700746227,1.9,0.462397998,1.549193338
42,2,42.02,TD,D 23,1,9,1,3.082207001,65,1.819543936,8.093207028,73,1.86923172,8.5732141,108.68,2.040110568,10.44871948,103.31,2.018338576,10.18886813,83.30,1.925839641,9.15436192,3.00,0.602059991,1.870828693,248.83,2.397650382,15.79029238,1.38,0.376576957,1.37113092,56.2,1.75714287,7.527726527,2.12,0.494154594,1.618641406
42,3,42.03,TD,D 36,1,10,1.041392685,3.240370349,85,1.934498451,9.246621004,85,1.934498451,9.246621004,79.58,1.90622707,8.94874093,72.76,1.867821381,8.559210263,64.69,1.817484972,8.0738986,1.00,0.301029996,1.224744871,239.50,2.381115081,15.49193338,0.86,0.269512944,1.166190379,91.0,1.963630446,9.563820715,1.7,0.431363764,1.483239697
42,4,42.04,N,Negative,1,13,1.146128036,3.674234614,58,1.770852012,7.64852927,65,1.819543936,8.093207028,63.52,1.809692685,8.00123436,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,219.17,2.342751567,14.82115605,NA,NA,NA,218.5,2.341368567,14.79752232,1.715,0.433769834,1.488287607
42,5,42.05,TD,D 53,1,3,0.602059991,1.870828693,85,1.934498451,9.246621004,85,1.934498451,9.246621004,105.71,2.02818546,10.30558924,94.09,1.978130238,9.725687162,75.07,1.881236307,8.693331327,6.00,0.84509804,2.549509757,270.50,2.433769834,16.46207763,1.58,0.411619706,1.44222051,0.5,0.166331422,0.98319208,2.32,0.521138084,1.679285562
42,6,42.06,TD,D 13,1,11,1.079181246,3.391164992,92,1.968482949,9.617692031,92,1.968482949,9.617692031,52.99,1.73232147,7.313755005,73.68,1.873180583,8.612544355,67.34,1.834697242,8.236716825,3.33,0.636822098,1.957890021,122.50,2.091666958,11.09053651,1.53,0.403120521,1.424780685,NA,NA,NA,NA,NA,NA
42,7,42.07,TC,C 24,2,3,0.602059991,1.870828693,122,2.089905111,11.06797181,135,2.133538908,11.64044673,95.75,1.985651371,9.810712952,100.79,2.007698079,10.06421139,63.07,1.806623585,7.972791629,7.00,0.903089987,2.738612788,155.00,2.193124598,12.46996391,1.69,0.42975228,1.479864859,0.4,0.130333768,0.921954446,2.26,0.5132176,1.661324773
42,8,42.08,TC,C 26,2,3,0.602059991,1.870828693,NA,NA,NA,NA,NA,NA,104.97,2.025192155,10.26996835,NA,NA,NA,68.11,1.839547666,8.283180415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,9,42.09,TC,C 28,2,2,0.477121255,1.58113883,135,2.133538908,11.64044673,135,2.133538908,11.64044673,121.15,2.086886549,11.02941762,104.10,2.021592263,10.22729047,45.92,1.671348735,6.813148953,13.00,1.146128036,3.674234614,406.00,2.609594409,20.16184515,1.61,0.416640507,1.452583905,NA,NA,NA,NA,NA,NA
42,10,42.10,TC,C 17,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,11,42.11,TC,C 13,2,1,0.301029996,1.224744871,135,2.133538908,11.64044673,142,2.155336037,11.93733639,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.00,0.903089987,2.738612788,164.00,2.217483944,12.82575534,1.45,0.389166084,1.396424004,NA,NA,NA,NA,NA,NA
42,12,42.12,C,PH207,2,14,1.176091259,3.807886553,58,1.770852012,7.64852927,58,1.770852012,7.64852927,77.59,1.895373203,8.836915196,NA,NA,NA,NA,NA,NA,1.00,0.301029996,1.224744871,82.33,1.920818754,9.101281961,1.08,0.318063335,1.256980509,18.1,1.281033367,4.312771731,2.19,0.503790683,1.640121947
43,1,43.01,TD,D 37,1,15,1.204119983,3.937003937,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,77.05,1.892346955,8.80598297,62.76,1.804579164,7.953900307,2.67,0.56427143,1.779513042,200.33,2.303915684,14.17156778,1.53,0.403120521,1.424780685,0.7,0.238882089,1.110555417,2.45,0.537819095,1.717556404
43,2,43.02,TD,D 58,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,125.26,2.101254786,11.21413404,98.81,1.999191719,9.965643958,3.00,0.602059991,1.870828693,284.17,2.455098759,16.87206765,1.2,0.342422681,1.303840481,39.5,1.607455023,6.32455532,2.04,0.482873584,1.593737745
43,3,43.03,TD,D 100,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,107.06,2.033672356,10.37120241,95.86,1.986125507,9.816097596,1.33,0.367976785,1.354006401,217.67,2.339782585,14.77046603,1.21,0.344392274,1.307669683,25.7,1.426511261,5.118593557,1.99,0.475671188,1.577973384
43,4,43.04,T,Positive,1,14,1.176091259,3.807886553,114,2.06069784,10.70046728,122,2.089905111,11.06797181,NA,NA,NA,96.53,1.989131207,9.850300716,54.15,1.741538999,7.392507852,12.00,1.113943352,3.535533906,518.50,2.715585552,22.7815715,1.405,0.381115081,1.380217374,NA,NA,NA,NA,NA,NA
43,5,43.05,TD,D 68,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,78.35,1.899569208,8.879981432,60.81,1.791072818,7.830198155,2.33,0.522878745,1.683250823,215.67,2.335792102,14.70260748,1.17,0.336459734,1.292284798,131.6,2.122543524,11.49347641,1.75,0.439332694,1.5
43,6,43.06,TD,D 35,1,7,0.903089987,2.738612788,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,72.65,1.867145719,8.552509331,90.96,1.963611383,9.563609677,4.33,0.726998728,2.198484326,217.50,2.339451441,14.76482306,1.43,0.385606274,1.389244399,1.7,0.425968732,1.471960144,2.6,0.556302501,1.760681686
43,7,43.07,TC,C 06,2,3,0.602059991,1.870828693,122,2.089905111,11.06797181,135,2.133538908,11.64044673,NA,NA,NA,74.20,1.87621028,8.642840436,75.57,1.88404247,8.721648229,6.50,0.875061263,2.645751311,541.50,2.734399743,23.28089345,1.49,0.396199347,1.410673598,0.2,0.079181246,0.836660027,2.43,0.53529412,1.711724277
43,8,43.08,T,Positive,2,14,1.176091259,3.807886553,122,2.089905111,11.06797181,122,2.089905111,11.06797181,NA,NA,NA,77.24,1.893432649,8.817067871,77.83,1.896705674,8.850568793,12.67,1.135662602,3.628590176,554.50,2.744684063,23.55843798,1.1,0.322219295,1.264911064,6.1,0.853292519,2.575525836,2.225,0.508529719,1.650757402
43,9,43.09,TC,C 16,2,3,0.602059991,1.870828693,128,2.11058971,11.33578405,135,2.133538908,11.64044673,NA,NA,NA,97.42,1.993065312,9.895246838,87.37,1.946288749,9.373725131,8.00,0.954242509,2.915475947,239.67,2.381415943,15.49731159,1.36,0.372912003,1.36381817,NA,NA,NA,NA,NA,NA
43,10,43.10,TC,C 22,2,0,0,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.61,1.922255738,9.116442375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,11,43.11,TC,C 35,2,7,0.903089987,2.738612788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.99,1.982207506,9.771689431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,12,43.12,TC,C 05,2,11,1.079181246,3.391164992,128,2.11058971,11.33578405,135,2.133538908,11.64044673,NA,NA,NA,100.95,2.008391755,10.07229181,95.68,1.985323912,9.80699578,8.00,0.954242509,2.915475947,284.33,2.45535251,16.87700605,1.26,0.354108439,1.326649916,5.9,0.836745966,2.523225449,2.22,0.507855872,1.64924225
44,1,44.01,TD,D 09,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,64.14,1.813833977,8.03977199,52.84,1.731143503,7.303750212,1.67,0.425968732,1.471960144,176.00,2.247973266,13.28533026,1.27,0.356025857,1.33041347,72.3,1.865301426,8.534244743,1.92,0.465382851,1.555634919
44,2,44.02,TD,D 02,1,13,1.146128036,3.674234614,73,1.86923172,8.5732141,80,1.908485019,8.972179222,NA,NA,NA,107.49,2.035399453,10.39194082,96.34,1.988300025,9.840830567,1.33,0.367976785,1.354006401,191.50,2.284430734,13.85640646,1.06,0.31386722,1.2489996,66.9,1.832082925,8.211780156,1.92,0.465382851,1.555634919
44,3,44.03,TD,D 76,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,91.39,1.965618697,9.585857616,80.75,1.912479061,9.013787348,2.00,0.477121255,1.58113883,265.83,2.426240082,16.31972222,1.17,0.336459734,1.292284798,24.7,1.40936947,5.016638981,2.25,0.511883361,1.658312395
44,4,44.04,TD,D 72,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,103.40,2.018687895,10.19298633,73.52,1.872293684,8.603695467,4.00,0.698970004,2.121320344,224.33,2.352825441,14.99444342,1.6,0.414973348,1.449137675,6.5,0.875061263,2.645751311,2.72,0.57054294,1.794435844
44,5,44.05,TD,D 107,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,94.84,1.981534028,9.764076011,78.78,1.901890068,8.903890823,3.00,0.602059991,1.870828693,225.17,2.354428597,15.02220579,1.37,0.374748346,1.367479433,36.1,1.56937391,6.049793385,1.91,0.463892989,1.55241747
44,6,44.06,T,Positive,1,12,1.113943352,3.535533906,114,2.06069784,10.70046728,122,2.089905111,11.06797181,NA,NA,NA,69.93,1.850841709,8.39237266,63.56,1.80994397,8.00356755,11.67,1.102662342,3.488074923,501.17,2.700847881,22.39791657,1.305,0.36267093,1.343502884,1.7,0.425968732,1.471960144,2.15,0.498310554,1.62788206
44,7,44.07,N,Negative,2,12,1.113943352,3.535533906,58,1.770852012,7.64852927,65,1.819543936,8.093207028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,219.50,2.343408594,14.83239697,0.58,0.198657087,1.039230485,239.3,2.38081401,15.48655331,1.46,0.390935107,1.4
44,8,44.08,T,Totontepec,2,12,1.113943352,3.535533906,122,2.089905111,11.06797181,128,2.11058971,11.33578405,NA,NA,NA,79.06,1.903396503,8.919444059,67.68,1.836850481,8.257311531,7.67,0.937852093,2.857738033,361.83,2.559707179,19.03505538,0.95,0.290034611,1.204159458,17.1,1.257678575,4.195235393,1.91,0.463892989,1.55241747
44,9,44.09,TC,C 02,2,10,1.041392685,3.240370349,128,2.11058971,11.33578405,135,2.133538908,11.64044673,NA,NA,NA,100.97,2.008490139,10.07343837,88.42,1.951421295,9.429594221,6.67,0.884606581,2.677063067,184.00,2.267171728,13.58307771,1.46,0.390935107,1.4,4.9,0.770852012,2.323790008,1.935,0.467608106,1.560448653
44,10,44.10,TC,C 29,2,5,0.77815125,2.34520788,135,2.133538908,11.64044673,135,2.133538908,11.64044673,NA,NA,NA,127.90,2.110257036,11.33142632,84.16,1.930212201,9.200837003,8.67,0.985276743,3.027650354,198.67,2.300305568,14.11264209,1.55,0.40654018,1.431782106,0.3,0.102662342,0.875595036,2.69,0.567026366,1.78605711
44,11,44.11,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,222.50,2.349277527,14.93318452,0.56,0.193124598,1.029563014,238.6,2.37942639,15.46178084,1.49,0.396199347,1.410673598
44,12,44.12,TB,B 41,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,95.23,1.983294454,9.783989354,90.83,1.962988956,9.556721425,2.33,0.522878745,1.683250823,345.17,2.539285246,18.59211302,0.77,0.247973266,1.126942767,35.4,1.561498907,5.99444187,2.01,0.478566496,1.584297952
45,1,45.01,TD,D 97,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,99.78,2.003391198,10.01418538,81.17,1.914701132,9.037018328,3.33,0.636822098,1.957890021,215.50,2.335457901,14.69693846,1.39,0.378397901,1.374772708,19.7,1.315270435,4.490731195,1.96,0.471291711,1.568438714
45,2,45.02,TD,D 06,1,10,1.041392685,3.240370349,73,1.86923172,8.5732141,80,1.908485019,8.972179222,NA,NA,NA,139.43,2.147467781,11.82930893,94.15,1.978406438,9.728796647,3.67,0.669006781,2.041241452,162.83,2.214402267,12.78019301,1.19,0.340444115,1.3,16.7,1.247973266,4.147288271,1.95,0.469822016,1.565247584
45,3,45.03,TD,D 82,1,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,127.30,2.108209947,11.30464788,102.81,2.016258296,10.16437734,3.00,0.602059991,1.870828693,256.83,2.411339063,16.04161255,1.35,0.371067862,1.360147051,25.8,1.427594291,5.125101625,2.04,0.482873584,1.593737745
45,4,45.04,T,Totontepec,1,13,1.146128036,3.674234614,122,2.089905111,11.06797181,128,2.11058971,11.33578405,NA,NA,NA,100.04,2.004493091,10.02696078,74.84,1.879873556,8.679612598,11.00,1.079181246,3.391164992,513.50,2.711385379,22.6715681,1.315,0.364550995,1.347219359,0.5,0.176091259,1,2.23,0.509202522,1.652271164
45,5,45.05,TD,D 25,1,1,0.301029996,1.224744871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.56,1.942314966,9.330694372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,6,45.06,TD,D 64,1,10,1.041392685,3.240370349,100,2.004321374,10.02496883,100,2.004321374,10.02496883,NA,NA,NA,NA,NA,NA,73.15,1.870106367,8.58191019,3.00,0.602059991,1.870828693,206.67,2.317366792,14.39328547,1.21,0.344392274,1.307669683,0.6,0.194976603,1.032795559,2.77,0.57634135,1.808314132
45,7,45.07,TB,B 45,2,11,1.079181246,3.391164992,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,96.51,1.989047695,9.849348801,60.31,1.787525083,7.798020266,4.67,0.753327667,2.273030283,226.17,2.356344605,15.05545305,1.12,0.326335861,1.272792206,6.9,0.899455702,2.726414006,2.23,0.509202522,1.652271164
45,8,45.08,T,Totontepec,2,13,1.146128036,3.674234614,114,2.06069784,10.70046728,122,2.089905111,11.06797181,NA,NA,NA,89.27,1.95556602,9.474950818,71.80,1.862109658,8.502726563,5.67,0.823908741,2.483277404,290.00,2.463892989,17.04406055,1.05,0.311753861,1.24498996,10.3,1.053078443,3.286335345,2.16,0.499687083,1.630950643
45,9,45.09,TB,B 25,2,7,0.903089987,2.738612788,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,99.58,2.002517016,10.00406152,101.01,2.008628212,10.07504769,3.67,0.669006781,2.041241452,288.17,2.461148229,16.99019325,1.02,0.305351369,1.232882801,85.1,1.935003151,9.252026805,2.04,0.482873584,1.593737745
